Id,Population Group,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
1,Total population,1580000US3651000081056400,3651000081056400,"Census Tract 564, Queens County, New York city, New York",570,18,42,37,19,31,27,23,33,6,82,82,80,49,25,6,10
1,Total population,1580000US3651000081056500,3651000081056500,"Census Tract 565, Queens County, New York city, New York",367,65,43,10,36,30,21,24,15,11,21,17,42,32,0,0,0
1,Total population,1580000US3651000081056600,3651000081056600,"Census Tract 566, Queens County, New York city, New York",495,16,23,22,25,28,21,30,31,18,70,53,58,75,0,25,0
1,Total population,1580000US3651000081056700,3651000081056700,"Census Tract 567, Queens County, New York city, New York",1449,87,93,114,46,62,99,56,74,62,152,220,230,84,32,19,19
1,Total population,1580000US3651000081056800,3651000081056800,"Census Tract 568, Queens County, New York city, New York",1558,109,80,77,103,86,63,102,104,71,148,161,162,146,64,29,53
1,Total population,1580000US3651000081057700,3651000081057700,"Census Tract 577, Queens County, New York city, New York",1351,147,128,103,71,50,118,89,90,88,130,119,136,28,23,3,28
1,Total population,1580000US3651000081057800,3651000081057800,"Census Tract 578, Queens County, New York city, New York",910,21,41,40,92,42,51,67,55,42,76,156,99,56,19,30,23
1,Total population,1580000US3651000081057900,3651000081057900,"Census Tract 579, Queens County, New York city, New York",671,93,51,99,20,55,27,8,25,51,72,77,59,16,4,0,14
1,Total population,1580000US3651000081058000,3651000081058000,"Census Tract 580, Queens County, New York city, New York",1169,73,21,44,33,36,66,44,106,79,161,119,221,76,68,11,11
1,Total population,1580000US3651000081058100,3651000081058100,"Census Tract 581, Queens County, New York city, New York",1044,160,72,62,88,91,33,69,34,75,103,77,101,33,12,28,6
1,Total population,1580000US3651000081058300,3651000081058300,"Census Tract 583, Queens County, New York city, New York",1206,71,84,47,122,111,116,54,81,105,128,125,129,17,11,0,5
1,Total population,1580000US3651000081058500,3651000081058500,"Census Tract 585, Queens County, New York city, New York",1474,172,76,124,121,113,125,91,91,97,179,90,104,50,24,10,7
1,Total population,1580000US3651000081058700,3651000081058700,"Census Tract 587, Queens County, New York city, New York",1319,185,116,34,125,88,91,102,93,81,131,153,107,5,8,0,0
1,Total population,1580000US3651000081058800,3651000081058800,"Census Tract 588, Queens County, New York city, New York",380,29,7,17,28,31,5,59,9,52,17,34,6,20,26,27,13
1,Total population,1580000US3651000081058900,3651000081058900,"Census Tract 589, Queens County, New York city, New York",1616,275,178,170,123,58,187,108,60,50,123,126,128,13,0,6,11
1,Total population,1580000US3651000081059000,3651000081059000,"Census Tract 590, Queens County, New York city, New York",388,0,10,6,40,26,22,17,34,7,6,99,45,31,30,9,6
1,Total population,1580000US3651000081059100,3651000081059100,"Census Tract 591, Queens County, New York city, New York",1977,397,128,76,114,125,162,118,195,178,165,114,156,30,8,0,11
1,Total population,1580000US3651000081059200,3651000081059200,"Census Tract 592, Queens County, New York city, New York",430,17,22,0,5,19,50,31,0,50,50,72,52,38,17,7,0
1,Total population,1580000US3651000081059300,3651000081059300,"Census Tract 593, Queens County, New York city, New York",1505,205,108,95,69,125,133,114,81,48,125,158,125,56,15,21,27
1,Total population,1580000US3651000081059400,3651000081059400,"Census Tract 594, Queens County, New York city, New York",548,37,27,0,0,35,15,37,18,5,41,72,140,57,53,11,0
1,Total population,1580000US3651000081059500,3651000081059500,"Census Tract 595, Queens County, New York city, New York",1605,226,78,104,125,149,92,131,71,82,166,168,100,68,24,13,8
1,Total population,1580000US3651000081059600,3651000081059600,"Census Tract 596, Queens County, New York city, New York",534,17,22,35,0,21,28,15,5,35,67,55,96,65,38,25,10
1,Total population,1580000US3651000081059800,3651000081059800,"Census Tract 598, Queens County, New York city, New York",581,32,5,5,25,0,40,36,45,52,76,93,84,32,34,13,9
1,Total population,1580000US3651000081059900,3651000081059900,"Census Tract 599, Queens County, New York city, New York",574,46,47,23,31,30,36,18,26,25,85,66,52,55,2,15,17
1,Total population,1580000US3651000081060000,3651000081060000,"Census Tract 600, Queens County, New York city, New York",388,7,6,7,5,11,30,29,28,6,25,63,31,77,14,31,18
1,Total population,1580000US3651000081060100,3651000081060100,"Census Tract 601, Queens County, New York city, New York",788,50,20,70,52,58,21,50,52,39,94,96,78,67,34,3,4
1,Total population,1580000US3651000081060200,3651000081060200,"Census Tract 602, Queens County, New York city, New York",330,7,21,6,6,24,18,17,7,24,42,47,37,58,0,11,5
1,Total population,1580000US3651000081060300,3651000081060300,"Census Tract 603, Queens County, New York city, New York",655,59,22,41,30,19,39,28,50,29,69,80,91,62,16,12,8
1,Total population,1580000US3651000081060400,3651000081060400,"Census Tract 604, Queens County, New York city, New York",362,17,5,15,7,33,6,17,27,15,69,58,39,12,39,3,0
1,Total population,1580000US3651000081060600,3651000081060600,"Census Tract 606, Queens County, New York city, New York",493,27,13,18,25,22,10,16,18,33,65,64,43,60,11,46,22
1,Total population,1580000US3651000081060700,3651000081060700,"Census Tract 607, Queens County, New York city, New York",486,51,43,24,8,0,16,38,32,18,25,68,72,36,15,23,17
1,Total population,1580000US3651000081060800,3651000081060800,"Census Tract 608, Queens County, New York city, New York",488,17,21,0,34,24,28,22,0,12,53,50,103,71,14,16,23
1,Total population,1580000US3651000081061000,3651000081061000,"Census Tract 610, Queens County, New York city, New York",377,8,0,8,20,34,7,27,8,8,17,56,76,66,22,10,10
1,Total population,1580000US3651000081061200,3651000081061200,"Census Tract 612, Queens County, New York city, New York",536,23,12,7,25,27,26,26,4,32,45,32,136,93,26,14,8
1,Total population,1580000US3651000081061300,3651000081061300,"Census Tract 613, Queens County, New York city, New York",1830,226,104,72,49,45,191,185,84,108,154,193,232,128,19,8,32
1,Total population,1580000US3651000081061400,3651000081061400,"Census Tract 614, Queens County, New York city, New York",395,0,0,20,21,16,6,0,15,10,89,33,90,48,33,14,0
1,Total population,1580000US3651000081061601,3651000081061601,"Census Tract 616.01, Queens County, New York city, New York",729,18,6,23,7,29,12,34,45,31,101,109,137,81,71,25,0
1,Total population,1580000US3651000081061602,3651000081061602,"Census Tract 616.02, Queens County, New York city, New York",532,59,20,15,6,11,42,20,18,36,49,82,60,68,13,21,12
1,Total population,1580000US3651000081061800,3651000081061800,"Census Tract 618, Queens County, New York city, New York",580,39,17,38,21,55,21,30,20,30,53,78,90,15,44,20,9
1,Total population,1580000US3651000081061900,3651000081061900,"Census Tract 619, Queens County, New York city, New York",1071,129,74,74,34,29,61,93,53,97,43,121,143,81,28,11,0
1,Total population,1580000US3651000081062000,3651000081062000,"Census Tract 620, Queens County, New York city, New York",552,18,29,19,24,98,8,0,11,30,42,58,106,64,34,0,11
1,Total population,1580000US3651000081062100,3651000081062100,"Census Tract 621, Queens County, New York city, New York",999,47,71,51,53,87,91,56,31,36,83,170,131,58,25,4,5
1,Total population,1580000US3651000081062300,3651000081062300,"Census Tract 623, Queens County, New York city, New York",689,82,37,19,30,62,33,24,45,44,84,61,86,25,48,4,5
1,Total population,1580000US3651000081062400,3651000081062400,"Census Tract 624, Queens County, New York city, New York",225,15,0,7,0,13,18,18,0,14,7,41,48,23,0,21,0
1,Total population,1580000US3651000081062500,3651000081062500,"Census Tract 625, Queens County, New York city, New York",946,93,69,56,47,43,43,30,60,56,142,104,97,61,24,8,13
1,Total population,1580000US3651000081062600,3651000081062600,"Census Tract 626, Queens County, New York city, New York",834,7,40,38,51,27,38,75,37,58,65,91,140,80,73,6,8
1,Total population,1580000US3651000081062700,3651000081062700,"Census Tract 627, Queens County, New York city, New York",1068,111,55,90,48,40,61,63,91,64,79,141,118,50,29,23,5
1,Total population,1580000US3651000081062900,3651000081062900,"Census Tract 629, Queens County, New York city, New York",1060,156,105,79,63,55,52,41,60,51,67,115,101,74,23,5,13
1,Total population,1580000US3651000081063000,3651000081063000,"Census Tract 630, Queens County, New York city, New York",522,8,14,7,18,29,13,14,23,13,91,71,124,50,24,10,13
1,Total population,1580000US3651000081063200,3651000081063200,"Census Tract 632, Queens County, New York city, New York",775,25,31,14,19,28,10,60,48,85,66,164,104,67,9,45,0
1,Total population,1580000US3651000081063301,3651000081063301,"Census Tract 633.01, Queens County, New York city, New York",624,55,16,24,25,34,35,37,46,71,81,57,50,60,16,17,0
1,Total population,1580000US3651000081063302,3651000081063302,"Census Tract 633.02, Queens County, New York city, New York",530,40,27,32,14,85,23,17,19,28,64,36,65,45,12,6,17
1,Total population,1580000US3651000081063500,3651000081063500,"Census Tract 635, Queens County, New York city, New York",914,67,37,42,94,46,51,29,65,30,87,101,130,55,18,53,9
1,Total population,1580000US3651000081063700,3651000081063700,"Census Tract 637, Queens County, New York city, New York",1183,68,73,46,88,62,83,64,58,36,129,85,156,97,50,77,11
1,Total population,1580000US3651000081063800,3651000081063800,"Census Tract 638, Queens County, New York city, New York",1167,73,31,36,72,61,36,81,58,53,106,142,160,127,64,64,3
1,Total population,1580000US3651000081063900,3651000081063900,"Census Tract 639, Queens County, New York city, New York",1147,94,29,70,83,67,99,82,42,87,123,125,152,59,35,0,0
1,Total population,1580000US3651000081064101,3651000081064101,"Census Tract 641.01, Queens County, New York city, New York",871,121,88,88,58,72,41,33,41,38,92,61,73,46,8,11,0
1,Total population,1580000US3651000081064500,3651000081064500,"Census Tract 645, Queens County, New York city, New York",770,77,43,54,32,16,27,15,84,54,70,65,129,43,20,12,29
1,Total population,1580000US3651000081064600,3651000081064600,"Census Tract 646, Queens County, New York city, New York",974,42,29,42,41,46,71,36,62,20,110,161,154,72,31,31,26
1,Total population,1580000US3651000081065000,3651000081065000,"Census Tract 650, Queens County, New York city, New York",943,83,21,21,30,11,23,51,28,46,133,127,152,79,48,48,42
1,Total population,1580000US3651000081065400,3651000081065400,"Census Tract 654, Queens County, New York city, New York",801,56,38,21,14,12,64,32,62,25,70,151,139,54,48,9,6
1,Total population,1580000US3651000081065500,3651000081065500,"Census Tract 655, Queens County, New York city, New York",373,18,42,29,17,15,22,19,0,20,43,36,65,33,7,0,7
1,Total population,1580000US3651000081065600,3651000081065600,"Census Tract 656, Queens County, New York city, New York",1307,79,46,40,66,39,97,58,92,50,129,144,222,169,52,17,7
1,Total population,1580000US3651000081065701,3651000081065701,"Census Tract 657.01, Queens County, New York city, New York",749,85,41,28,55,21,31,34,35,18,79,115,131,24,28,12,12
1,Total population,1580000US3651000081065702,3651000081065702,"Census Tract 657.02, Queens County, New York city, New York",660,43,36,62,40,19,39,22,56,34,89,86,75,18,24,6,11
1,Total population,1580000US3651000081065900,3651000081065900,"Census Tract 659, Queens County, New York city, New York",753,121,36,16,31,29,27,33,11,30,34,158,132,50,5,35,5
1,Total population,1580000US3651000081066000,3651000081066000,"Census Tract 660, Queens County, New York city, New York",864,60,27,11,40,24,79,28,12,19,88,113,164,142,15,32,10
1,Total population,1580000US3651000081066100,3651000081066100,"Census Tract 661, Queens County, New York city, New York",682,26,39,19,31,49,28,63,23,43,60,45,112,81,22,28,13
1,Total population,1580000US3651000081066300,3651000081066300,"Census Tract 663, Queens County, New York city, New York",1027,67,36,20,36,59,24,67,20,39,137,123,149,94,86,49,21
1,Total population,1580000US3651000081066400,3651000081066400,"Census Tract 664, Queens County, New York city, New York",3004,169,105,79,128,191,161,113,167,89,311,509,453,266,139,90,34
1,Total population,1580000US3651000081066500,3651000081066500,"Census Tract 665, Queens County, New York city, New York",1209,90,102,93,44,74,19,31,63,66,87,197,133,121,41,32,16
1,Total population,1580000US3651000081066700,3651000081066700,"Census Tract 667, Queens County, New York city, New York",821,67,55,42,14,70,67,16,28,27,95,93,35,99,50,42,21
1,Total population,1580000US3651000081066900,3651000081066900,"Census Tract 669, Queens County, New York city, New York",702,79,30,0,11,48,40,17,46,48,53,68,117,91,32,15,7
1,Total population,1580000US3651000081067101,3651000081067101,"Census Tract 671.01, Queens County, New York city, New York",478,66,26,18,4,7,6,41,41,32,12,58,92,26,18,31,0
1,Total population,1580000US3651000081067102,3651000081067102,"Census Tract 671.02, Queens County, New York city, New York",419,47,5,13,33,15,5,15,21,30,35,20,51,53,39,37,0
1,Total population,1580000US3651000081067700,3651000081067700,"Census Tract 677, Queens County, New York city, New York",706,52,30,14,43,13,12,38,25,27,54,109,91,69,50,50,29
1,Total population,1580000US3651000081067900,3651000081067900,"Census Tract 679, Queens County, New York city, New York",1617,275,97,111,165,59,91,86,143,84,92,113,142,96,5,22,36
1,Total population,1580000US3651000081068000,3651000081068000,"Census Tract 680, Queens County, New York city, New York",1340,39,37,47,55,59,57,32,50,57,158,195,256,91,114,79,14
1,Total population,1580000US3651000081068200,3651000081068200,"Census Tract 682, Queens County, New York city, New York",398,15,4,11,0,17,17,34,37,5,31,71,77,44,21,7,7
1,Total population,1580000US3651000081068300,3651000081068300,"Census Tract 683, Queens County, New York city, New York",1530,151,85,98,112,110,119,85,94,97,147,157,164,71,19,11,10
1,Total population,1580000US3651000081068700,3651000081068700,"Census Tract 687, Queens County, New York city, New York",1865,157,131,100,136,166,97,179,44,86,176,179,231,81,44,34,24
1,Total population,1580000US3651000081069000,3651000081069000,"Census Tract 690, Queens County, New York city, New York",1025,120,47,32,57,39,37,87,73,11,89,81,177,95,35,45,0
1,Total population,1580000US3651000081069300,3651000081069300,"Census Tract 693, Queens County, New York city, New York",1263,182,113,71,46,58,122,81,59,71,121,128,137,54,10,10,0
1,Total population,1580000US3651000081069400,3651000081069400,"Census Tract 694, Queens County, New York city, New York",912,41,42,14,55,57,29,74,53,62,132,126,130,47,23,20,7
1,Total population,1580000US3651000081069500,3651000081069500,"Census Tract 695, Queens County, New York city, New York",919,70,47,18,37,68,51,66,58,38,64,100,123,33,51,56,39
1,Total population,1580000US3651000081069701,3651000081069701,"Census Tract 697.01, Queens County, New York city, New York",1694,198,182,133,108,152,126,101,99,93,125,117,96,76,24,23,41
1,Total population,1580000US3651000081069702,3651000081069702,"Census Tract 697.02, Queens County, New York city, New York",2105,150,175,53,93,57,85,95,142,118,193,243,242,193,72,94,100
1,Total population,1580000US3651000081070300,3651000081070300,"Census Tract 703, Queens County, New York city, New York",1284,74,98,50,74,46,62,44,67,64,159,124,166,114,56,67,19
1,Total population,1580000US3651000081070700,3651000081070700,"Census Tract 707, Queens County, New York city, New York",780,63,37,53,24,45,55,12,11,49,39,90,87,47,75,74,19
1,Total population,1580000US3651000081070900,3651000081070900,"Census Tract 709, Queens County, New York city, New York",1009,57,22,3,37,46,116,62,38,29,33,163,113,101,52,80,57
1,Total population,1580000US3651000081071100,3651000081071100,"Census Tract 711, Queens County, New York city, New York",2300,104,179,90,96,129,99,126,120,176,225,354,295,114,55,73,65
1,Total population,1580000US3651000081071301,3651000081071301,"Census Tract 713.01, Queens County, New York city, New York",5689,617,402,244,319,319,261,284,301,311,441,603,808,442,117,132,88
1,Total population,1580000US3651000081071302,3651000081071302,"Census Tract 713.02, Queens County, New York city, New York",5182,542,342,283,305,269,222,258,244,267,590,579,466,361,187,149,118
1,Total population,1580000US3651000081071700,3651000081071700,"Census Tract 717, Queens County, New York city, New York",4456,579,381,315,272,178,293,216,194,213,455,545,435,207,35,97,41
1,Total population,1580000US3651000081071900,3651000081071900,"Census Tract 719, Queens County, New York city, New York",981,115,103,46,91,34,96,57,77,19,92,68,102,47,16,8,10
1,Total population,1580000US3651000081072100,3651000081072100,"Census Tract 721, Queens County, New York city, New York",2322,419,179,181,168,124,129,134,134,153,142,199,197,57,68,31,7
1,Total population,1580000US3651000081072700,3651000081072700,"Census Tract 727, Queens County, New York city, New York",312,19,0,6,0,23,7,5,8,8,21,29,52,25,22,37,50
1,Total population,1580000US3651000081072900,3651000081072900,"Census Tract 729, Queens County, New York city, New York",527,49,32,12,45,32,20,27,18,32,38,39,46,47,35,35,20
1,Total population,1580000US3651000081073100,3651000081073100,"Census Tract 731, Queens County, New York city, New York",717,61,8,41,25,18,39,23,57,24,77,67,77,72,43,65,20
1,Total population,1580000US3651000081073300,3651000081073300,"Census Tract 733, Queens County, New York city, New York",308,14,14,0,0,9,0,15,28,0,18,7,46,50,16,41,50
1,Total population,1580000US3651000081073500,3651000081073500,"Census Tract 735, Queens County, New York city, New York",282,10,12,8,9,3,0,0,0,0,24,25,22,35,28,55,51
1,Total population,1580000US3651000081073700,3651000081073700,"Census Tract 737, Queens County, New York city, New York",1129,149,74,40,42,42,55,56,48,41,99,97,145,39,19,108,75
1,Total population,1580000US3651000081073900,3651000081073900,"Census Tract 739, Queens County, New York city, New York",2728,283,206,121,183,48,112,97,122,111,186,361,425,196,88,68,121
1,Total population,1580000US3651000081074100,3651000081074100,"Census Tract 741, Queens County, New York city, New York",1571,99,78,78,51,82,69,116,115,105,119,196,192,110,67,79,15
1,Total population,1580000US3651000081074300,3651000081074300,"Census Tract 743, Queens County, New York city, New York",1772,259,110,145,117,94,134,72,87,69,150,137,173,145,43,30,7
1,Total population,1580000US3651000081074500,3651000081074500,"Census Tract 745, Queens County, New York city, New York",1593,282,168,121,100,166,50,87,93,59,94,179,71,77,24,0,22
1,Total population,1580000US3651000081074700,3651000081074700,"Census Tract 747, Queens County, New York city, New York",854,41,56,40,31,37,57,54,36,30,84,151,110,42,29,17,39
1,Total population,1580000US3651000081075700,3651000081075700,"Census Tract 757, Queens County, New York city, New York",4940,252,192,234,140,221,268,316,263,240,478,601,691,458,209,196,181
1,Total population,1580000US3651000081076600,3651000081076600,"Census Tract 766, Queens County, New York city, New York",209,62,26,28,15,0,0,0,13,0,14,9,0,17,9,16,0
1,Total population,1580000US3651000081076800,3651000081076800,"Census Tract 768, Queens County, New York city, New York",143,14,0,0,0,0,9,13,9,23,29,16,6,13,5,3,3
1,Total population,1580000US3651000081076901,3651000081076901,"Census Tract 769.01, Queens County, New York city, New York",1837,211,101,78,118,60,75,72,46,73,158,192,356,143,51,36,67
1,Total population,1580000US3651000081076902,3651000081076902,"Census Tract 769.02, Queens County, New York city, New York",682,78,43,12,8,60,49,32,43,23,57,102,94,57,7,14,3
1,Total population,1580000US3651000081077100,3651000081077100,"Census Tract 771, Queens County, New York city, New York",333,23,0,6,24,0,7,0,4,0,17,64,20,36,19,58,55
1,Total population,1580000US3651000081077300,3651000081077300,"Census Tract 773, Queens County, New York city, New York",954,74,39,30,32,28,60,27,73,47,73,237,105,31,40,37,21
1,Total population,1580000US3651000081077500,3651000081077500,"Census Tract 775, Queens County, New York city, New York",1027,120,48,22,68,50,82,23,53,89,60,111,114,71,32,6,78
1,Total population,1580000US3651000081077901,3651000081077901,"Census Tract 779.01, Queens County, New York city, New York",3633,458,204,198,254,223,237,302,296,207,374,287,301,99,92,71,30
1,Total population,1580000US3651000081077902,3651000081077902,"Census Tract 779.02, Queens County, New York city, New York",1865,169,41,57,123,119,82,55,72,82,190,226,242,126,127,62,92
1,Total population,1580000US3651000081077903,3651000081077903,"Census Tract 779.03, Queens County, New York city, New York",1086,80,51,57,25,57,77,70,88,84,105,135,130,81,35,0,11
1,Total population,1580000US3651000081077904,3651000081077904,"Census Tract 779.04, Queens County, New York city, New York",2268,175,91,183,59,70,106,128,151,96,263,288,225,230,58,76,69
1,Total population,1580000US3651000081077905,3651000081077905,"Census Tract 779.05, Queens County, New York city, New York",1074,68,42,28,28,40,53,76,83,32,121,174,178,37,55,33,26
1,Total population,1580000US3651000081078800,3651000081078800,"Census Tract 788, Queens County, New York city, New York",449,43,21,5,43,28,24,23,25,19,30,47,83,13,19,16,10
1,Total population,1580000US3651000081079000,3651000081079000,"Census Tract 790, Queens County, New York city, New York",909,209,87,38,47,35,54,31,92,19,58,58,123,30,21,7,0
1,Total population,1580000US3651000081079200,3651000081079200,"Census Tract 792, Queens County, New York city, New York",711,132,34,30,41,68,10,56,21,29,25,98,68,71,9,5,14
1,Total population,1580000US3651000081079700,3651000081079700,"Census Tract 797, Queens County, New York city, New York",4437,598,276,351,352,232,278,240,287,153,455,449,398,210,72,60,26
1,Total population,1580000US3651000081079900,3651000081079900,"Census Tract 799, Queens County, New York city, New York",1068,59,42,56,71,80,34,22,86,65,81,177,137,103,39,16,0
1,Total population,1580000US3651000081080301,3651000081080301,"Census Tract 803.01, Queens County, New York city, New York",1302,189,78,36,75,117,97,85,59,58,140,115,100,54,17,22,60
1,Total population,1580000US3651000081080302,3651000081080302,"Census Tract 803.02, Queens County, New York city, New York",1040,36,28,48,52,93,70,33,15,42,85,142,185,68,80,43,20
1,Total population,1580000US3651000081080900,3651000081080900,"Census Tract 809, Queens County, New York city, New York",2796,285,166,97,105,160,139,188,145,206,277,395,305,161,69,55,43
1,Total population,1580000US3651000081081400,3651000081081400,"Census Tract 814, Queens County, New York city, New York",999,115,38,42,48,56,40,49,10,59,101,155,191,39,30,6,20
1,Total population,1580000US3651000081081800,3651000081081800,"Census Tract 818, Queens County, New York city, New York",1019,69,49,61,39,60,50,59,48,81,66,153,171,38,25,44,6
1,Total population,1580000US3651000081083700,3651000081083700,"Census Tract 837, Queens County, New York city, New York",1737,152,111,66,90,138,113,65,75,63,151,218,265,116,59,42,13
1,Total population,1580000US3651000081083800,3651000081083800,"Census Tract 838, Queens County, New York city, New York",1512,139,50,67,79,107,69,41,81,55,185,178,230,117,52,22,40
1,Total population,1580000US3651000081084000,3651000081084000,"Census Tract 840, Queens County, New York city, New York",1975,123,76,91,99,183,161,109,89,95,213,245,204,137,63,40,47
1,Total population,1580000US3651000081084500,3651000081084500,"Census Tract 845, Queens County, New York city, New York",1918,286,176,139,115,157,152,104,78,82,212,164,171,46,29,7,0
1,Total population,1580000US3651000081084601,3651000081084601,"Census Tract 846.01, Queens County, New York city, New York",952,75,73,25,72,20,129,18,75,20,70,145,141,36,31,19,3
1,Total population,1580000US3651000081084602,3651000081084602,"Census Tract 846.02, Queens County, New York city, New York",221,9,26,6,25,0,8,14,8,9,35,20,34,13,5,9,0
1,Total population,1580000US3651000081085100,3651000081085100,"Census Tract 851, Queens County, New York city, New York",2168,322,160,185,203,155,88,174,100,107,219,195,114,51,36,22,37
1,Total population,1580000US3651000081085300,3651000081085300,"Census Tract 853, Queens County, New York city, New York",2161,381,154,185,247,94,100,94,131,76,266,102,201,79,10,33,8
1,Total population,1580000US3651000081085500,3651000081085500,"Census Tract 855, Queens County, New York city, New York",2692,420,171,214,178,213,207,149,176,110,237,229,228,75,27,22,36
1,Total population,1580000US3651000081085700,3651000081085700,"Census Tract 857, Queens County, New York city, New York",1922,295,155,107,216,140,166,123,115,61,164,150,140,51,10,10,19
1,Total population,1580000US3651000081085900,3651000081085900,"Census Tract 859, Queens County, New York city, New York",1808,158,140,179,106,97,164,169,82,94,150,189,175,71,26,8,0
1,Total population,1580000US3651000081086100,3651000081086100,"Census Tract 861, Queens County, New York city, New York",913,87,59,49,85,76,84,47,82,50,59,71,86,17,38,8,15
1,Total population,1580000US3651000081086300,3651000081086300,"Census Tract 863, Queens County, New York city, New York",2494,270,170,222,219,75,252,127,152,120,253,288,164,63,77,12,30
1,Total population,1580000US3651000081086400,3651000081086400,"Census Tract 864, Queens County, New York city, New York",735,54,52,28,19,25,42,50,21,30,37,169,112,66,19,11,0
1,Total population,1580000US3651000081086500,3651000081086500,"Census Tract 865, Queens County, New York city, New York",1825,351,224,164,158,161,92,173,88,67,48,90,137,21,39,0,12
1,Total population,1580000US3651000081086700,3651000081086700,"Census Tract 867, Queens County, New York city, New York",301,21,11,45,17,28,37,26,10,0,24,25,32,0,7,9,9
1,Total population,1580000US3651000081087100,3651000081087100,"Census Tract 871, Queens County, New York city, New York",672,166,101,47,43,37,74,33,26,43,60,30,0,12,0,0,0
1,Total population,1580000US3651000081088400,3651000081088400,"Census Tract 884, Queens County, New York city, New York",2928,154,97,172,77,104,164,159,129,116,290,381,450,346,148,113,28
1,Total population,1580000US3651000081088901,3651000081088901,"Census Tract 889.01, Queens County, New York city, New York",3858,594,237,369,307,232,220,230,197,227,328,294,316,138,60,47,62
1,Total population,1580000US3651000081088902,3651000081088902,"Census Tract 889.02, Queens County, New York city, New York",133,0,25,5,0,5,0,19,0,9,0,35,24,0,0,6,5
1,Total population,1580000US3651000081089200,3651000081089200,"Census Tract 892, Queens County, New York city, New York",3081,235,113,162,214,91,127,149,113,134,252,383,381,335,120,112,160
1,Total population,1580000US3651000081090700,3651000081090700,"Census Tract 907, Queens County, New York city, New York",390,47,16,13,20,17,20,24,25,38,32,43,38,33,9,11,4
1,Total population,1580000US3651000081091601,3651000081091601,"Census Tract 916.01, Queens County, New York city, New York",1866,127,87,111,74,80,76,115,46,87,150,231,246,205,89,67,75
1,Total population,1580000US3651000081091900,3651000081091900,"Census Tract 919, Queens County, New York city, New York",1703,106,93,55,59,88,170,119,81,82,209,181,180,149,21,99,11
1,Total population,1580000US3651000081092200,3651000081092200,"Census Tract 922, Queens County, New York city, New York",815,34,35,15,25,8,44,14,0,34,47,65,172,140,63,27,92
1,Total population,1580000US3651000081092500,3651000081092500,"Census Tract 925, Queens County, New York city, New York",1158,114,52,78,81,54,89,64,98,69,121,125,72,71,39,12,19
1,Total population,1580000US3651000081092800,3651000081092800,"Census Tract 928, Queens County, New York city, New York",1287,39,31,19,56,37,28,35,42,48,93,176,173,206,102,111,91
1,Total population,1580000US3651000081092900,3651000081092900,"Census Tract 929, Queens County, New York city, New York",1908,188,98,112,70,93,72,73,122,79,211,230,251,147,57,64,41
1,Total population,1580000US3651000081093400,3651000081093400,"Census Tract 934, Queens County, New York city, New York",3327,420,246,217,122,177,251,152,142,127,203,338,411,182,132,167,40
1,Total population,1580000US3651000081093800,3651000081093800,"Census Tract 938, Queens County, New York city, New York",1901,342,128,109,79,109,120,87,96,188,160,150,170,92,45,22,4
1,Total population,1580000US3651000081093900,3651000081093900,"Census Tract 939, Queens County, New York city, New York",1354,101,98,51,71,79,75,97,85,56,120,126,196,84,35,53,27
1,Total population,1580000US3651000081094201,3651000081094201,"Census Tract 942.01, Queens County, New York city, New York",683,140,83,41,44,67,32,23,10,44,54,60,54,5,6,9,11
1,Total population,1580000US3651000081094202,3651000081094202,"Census Tract 942.02, Queens County, New York city, New York",1107,367,147,57,90,52,46,39,32,55,56,41,81,22,12,10,0
1,Total population,1580000US3651000081094203,3651000081094203,"Census Tract 942.03, Queens County, New York city, New York",2515,367,262,131,153,155,195,225,154,135,205,173,221,108,24,0,7
1,Total population,1580000US3651000081094500,3651000081094500,"Census Tract 945, Queens County, New York city, New York",1452,57,86,49,51,104,80,94,56,21,92,158,202,170,61,81,90
1,Total population,1580000US3651000081094700,3651000081094700,"Census Tract 947, Queens County, New York city, New York",753,79,30,56,21,37,65,18,23,33,71,112,116,49,20,0,23
1,Total population,1580000US3651000081095200,3651000081095200,"Census Tract 952, Queens County, New York city, New York",322,141,16,19,35,18,16,16,6,9,0,25,8,13,0,0,0
1,Total population,1580000US3651000081096200,3651000081096200,"Census Tract 962, Queens County, New York city, New York",907,124,35,51,55,94,38,53,73,33,54,94,77,72,17,20,17
1,Total population,1580000US3651000081096400,3651000081096400,"Census Tract 964, Queens County, New York city, New York",893,136,36,21,29,42,48,85,31,41,90,100,131,58,19,26,0
1,Total population,1580000US3651000081097201,3651000081097201,"Census Tract 972.01, Queens County, New York city, New York",2816,985,268,266,199,179,205,101,91,34,152,138,141,35,14,0,8
1,Total population,1580000US3651000081097202,3651000081097202,"Census Tract 972.02, Queens County, New York city, New York",1043,238,83,66,68,173,73,71,57,43,83,48,16,24,0,0,0
1,Total population,1580000US3651000081097300,3651000081097300,"Census Tract 973, Queens County, New York city, New York",833,35,32,27,31,23,46,43,16,15,102,107,80,120,64,30,62
